Date,Maximum_Temperature,Minimum_Temperature,Precipitation,Elevation,Units,Source,Station_ID
10/25/1991,1.1,-7.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/26/1991,-1.7,-9.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/27/1991,-1.7,-10,1,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/28/1991,,-7.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/29/1991,0,-7.2,7.1,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/30/1991,0,-8.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/31/1991,-1.7,-9.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/1/1991,0,-7.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/2/1991,3.3,-5.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/3/1991,0,-6.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/4/1991,1.7,-5,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/5/1991,1.7,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/6/1991,0.6,-8.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/7/1991,0.6,-5,2.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/8/1991,-4.4,-9.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/9/1991,-5,-10.6,2.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/10/1991,-1.7,-10,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/11/1991,-2.2,-10.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/12/1991,-6.1,-11.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/13/1991,-12.2,-14.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/14/1991,-8.3,-16.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/15/1991,-8.3,-16.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/16/1991,-7.2,-11.7,2.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/17/1991,-6.7,-15.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/18/1991,-4.4,-10,3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/19/1991,-5.6,-9.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/20/1991,-8.3,-13.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/21/1991,-8.9,-13.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/22/1991,-11.1,-14.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/23/1991,-11.1,-16.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/24/1991,-7.2,-12.2,2,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/25/1991,-6.7,-11.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/26/1991,-8.3,-13.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/27/1991,-4.4,-8.9,6.9,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/28/1991,,-8.3,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/29/1991,-1.1,-6.1,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/30/1991,0.6,-5,0.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/1/1991,0,-7.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/2/1991,,-11.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/3/1991,-6.7,-11.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/4/1991,-8.9,-13.9,2.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/5/1991,-7.8,-10.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/6/1991,-6.7,-11.7,4.6,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/7/1991,-5.6,-8.9,4.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/8/1991,-6.7,-10,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/9/1991,-11.1,-17.2,1.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/10/1991,-12.8,-15.6,1.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/11/1991,-12.2,-18.9,2,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/12/1991,-11.7,-15.6,2.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/13/1991,-10.6,-13.9,9.4,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/14/1991,-4.4,-12.2,37.1,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/15/1991,-3.9,-8.9,6.6,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/16/1991,-0.6,-7.8,4.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/17/1991,-6.7,-8.9,1.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/18/1991,-9.4,-17.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/19/1991,-11.1,-19.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/20/1991,-12.8,-18.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/21/1991,-15,-18.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/22/1991,-7.2,-20.6,8.4,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/23/1991,,-9.4,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/24/1991,-3.9,-7.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/25/1991,-4.4,-7.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/26/1991,-6.7,-9.4,2.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/27/1991,-3.9,-9.4,13.7,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/28/1991,-4.4,-7.8,2.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/29/1991,-7.2,-15.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/30/1991,-2.8,-12.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/31/1991,-3.3,-5.6,3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/1/1992,-1.7,-6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/2/1992,-3.9,-10,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/3/1992,-5.6,-8.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/4/1992,-5.6,-8.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/5/1992,-8.3,-12.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/6/1992,-3.9,-11.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/7/1992,-1.7,-5,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/8/1992,-1.7,-4.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/9/1992,0,-4.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/10/1992,0,-2.8,5.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/11/1992,-2.8,-5,6.1,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/12/1992,-7.8,-11.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/13/1992,-6.1,-13.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/14/1992,0,-11.7,5.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/15/1992,-0.6,-5.6,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/16/1992,0,-5,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/17/1992,1.7,-1.7,1.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/18/1992,-1.1,-5,1.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/19/1992,-2.2,-8.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/20/1992,-6.1,-9.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/21/1992,-11.1,-18.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/22/1992,-7.2,-15,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/23/1992,-10.6,-16.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/24/1992,-11.1,-18.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/25/1992,-11.1,-17.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/26/1992,-11.7,-15,1,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/27/1992,-11.7,-15,5.1,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/28/1992,-11.1,-13.9,31.2,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/29/1992,-11.1,-13.9,14.7,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/30/1992,-11.7,-16.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/31/1992,-15,-16.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/1/1992,-13.3,-17.8,1,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/2/1992,-8.9,-17.2,0.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/3/1992,-12.8,-16.7,2.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/4/1992,-13.3,-18.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/5/1992,-6.7,-18.9,7.9,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/6/1992,-6.7,-10.6,21.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/7/1992,-6.7,-11.1,5.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/8/1992,-6.7,-11.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/9/1992,,-9.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/10/1992,-3.3,-7.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/11/1992,,-7.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/12/1992,-7.2,-11.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/13/1992,-5.6,-11.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/14/1992,-11.1,-13.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/15/1992,-12.2,-15,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/16/1992,-11.7,-15,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/17/1992,,-16.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/18/1992,-13.9,-22.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/19/1992,-14.4,-21.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/20/1992,-15.6,-21.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/21/1992,-14.4,-21.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/22/1992,-14.4,-20.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/23/1992,-5,-18.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/24/1992,0,-8.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/25/1992,0,-7.8,5.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/26/1992,,-3.9,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/27/1992,0.6,-2.2,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/28/1992,0.6,-7.8,5.6,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/29/1992,-8.9,-10,3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/1/1992,-11.7,-16.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/2/1992,-17.2,-22.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/3/1992,-17.8,-27.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/4/1992,-18.3,-25.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/5/1992,-16.7,-27.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/6/1992,-12.2,-25.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/7/1992,-2.8,-23.9,0.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/8/1992,3.9,-15.6,1.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/9/1992,2.8,-2.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/10/1992,3.9,-1.7,1,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/11/1992,3.9,-1.7,2.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/12/1992,,-1.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/13/1992,1.1,-10,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/14/1992,-1.1,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/15/1992,0.6,-6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/16/1992,2.2,-6.1,0.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/17/1992,1.7,-8.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/18/1992,0,-12.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/19/1992,1.7,-2.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/20/1992,2.2,-5,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/21/1992,,-6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/22/1992,,-5,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/23/1992,3.9,-3.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/24/1992,3.9,-2.2,5.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/25/1992,,-3.3,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/26/1992,1.7,-2.8,4.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/27/1992,1.1,-6.1,1.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/28/1992,-1.7,-12.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/29/1992,-2.8,-17.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/30/1992,-1.1,-8.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/31/1992,,-11.7,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/1/1992,0.6,-6.1,11.7,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/2/1992,-1.1,-8.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/3/1992,0,-9.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/4/1992,0,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/5/1992,1.1,-13.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/6/1992,1.1,-11.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/7/1992,7.2,-11.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/8/1992,3.9,-6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/9/1992,4.4,-6.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/10/1992,-0.6,-4.4,5.6,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/11/1992,-8.3,-12.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/12/1992,-9.4,-20.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/13/1992,-5,-19.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/14/1992,2.8,-10.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/15/1992,8.9,-3.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/16/1992,8.9,0.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/17/1992,7.2,-4.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/18/1992,,0,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/19/1992,7.2,-3.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/20/1992,6.7,-2.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/21/1992,8.3,-3.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/22/1992,6.7,-0.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/23/1992,7.8,0.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/24/1992,7.2,-1.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/25/1992,7.8,-1.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/26/1992,7.8,-0.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/27/1992,6.7,-2.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/28/1992,,-5,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/29/1992,5,-1.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/30/1992,,-2.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/1/1992,3.9,-3.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/2/1992,2.8,-4.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/3/1992,1.1,-6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/4/1992,3.3,-9.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/5/1992,5,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/6/1992,3.9,-2.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/7/1992,,-1.1,2.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/8/1992,3.3,0,8.1,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/9/1992,6.1,-3.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/10/1992,5,-2.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/11/1992,5.6,-5,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/12/1992,1.7,-1.1,16.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/13/1992,7.8,0,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/14/1992,7.2,-2.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/15/1992,3.9,-2.2,9.9,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/16/1992,3.9,-6.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/17/1992,5.6,-6.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/18/1992,9.4,-3.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/19/1992,12.2,1.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/20/1992,12.2,1.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/21/1992,15.6,1.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/22/1992,11.7,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/23/1992,14.4,3.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/24/1992,17.8,3.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/25/1992,18.9,4.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/26/1992,14.4,7.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/27/1992,14.4,6.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/28/1992,15,5,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/29/1992,17.2,5,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/30/1992,,,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/31/1992,17.2,4.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/1/1992,13.3,7.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/2/1992,,5.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/3/1992,17.8,2.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/4/1992,15,7.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/5/1992,14.4,5,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/6/1992,21.7,2.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/7/1992,22.8,7.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/8/1992,22.2,7.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/9/1992,,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/10/1992,24.4,10.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/11/1992,23.9,7.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/12/1992,22.8,9.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/13/1992,,8.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/14/1992,22.8,8.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/15/1992,13.9,10,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/16/1992,,7.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/17/1992,,7.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/18/1992,,7.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/19/1992,17.2,8.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/20/1992,22.2,3.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/21/1992,11.7,10,4.6,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/22/1992,,6.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/23/1992,,4.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/24/1992,9.4,6.1,2.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/25/1992,,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/26/1992,,6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/27/1992,17.2,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/28/1992,,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/29/1992,,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/30/1992,,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/1/1992,,11.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/2/1992,25.6,11.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/3/1992,25.6,11.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/4/1992,23.9,11.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/5/1992,15.6,12.2,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/6/1992,,11.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/7/1992,17.2,8.9,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/8/1992,18.9,6.7,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/9/1992,17.2,10.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/10/1992,,11.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/11/1992,,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/12/1992,,11.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/13/1992,20,11.7,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/14/1992,15.6,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/15/1992,,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/16/1992,,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/17/1992,13.9,10,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/18/1992,19.4,10.6,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/19/1992,20,10.6,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/20/1992,15.6,11.7,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/21/1992,15,8.3,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/22/1992,17.8,9.4,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/23/1992,,10,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/24/1992,,8.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/25/1992,21.1,10,3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/26/1992,17.2,10,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/27/1992,,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/28/1992,16.1,10,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/29/1992,15.6,8.3,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/30/1992,12.8,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/31/1992,,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/1/1992,20,5,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/2/1992,16.1,8.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/3/1992,,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/4/1992,16.7,,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/5/1992,20.6,10.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/6/1992,13.9,,27.9,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/7/1992,15.6,10,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/8/1992,22.2,7.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/9/1992,,10.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/10/1992,14.4,10,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/11/1992,13.9,9.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/12/1992,12.8,6.1,3.6,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/13/1992,15.6,7.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/14/1992,,5.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
